tx_base,tx_slope,dtx_base,dtx_slope,rx_base,rx_slope,mean_delivery_pct,std_pct,min_pct,max_pct,total_delivered,total_sent,mean_ack_pct,mean_chan_pct,mean_flood_delivery_pct,mean_path_delivery_pct,mean_flood_ack_pct,mean_path_ack_pct,n_seeds,fate_tracked,fate_delivered,fate_lost,lost_mean_collision,lost_mean_drop,mean_radio_eff_pct,mean_ackpath_eff_pct,del_mean_ack_copies,lost_mean_ack_copies
0.0,0.0,1.0,0.2,3.0,0.2,67.0,2.1,64,70,201,300,0.7,54.3,66.0,0.0,0.3,33.0,6,300,196,104,1.2,0.0,81.5,16.0,0.0,0.0
0.0,0.0,1.0,0.2,3.0,0.4,67.0,2.1,64,70,201,300,0.7,54.3,66.0,0.0,0.3,33.0,6,300,196,104,1.2,0.0,81.5,16.0,0.0,0.0
0.0,0.0,1.0,0.2,3.0,0.6,67.0,2.1,64,70,201,300,0.7,54.3,66.0,0.0,0.3,33.0,6,300,196,104,1.2,0.0,81.5,16.0,0.0,0.0
0.0,0.0,1.0,0.2,6.0,0.0,67.0,2.1,64,70,201,300,0.7,54.3,66.0,0.0,0.3,33.0,6,300,196,104,1.2,0.0,81.5,16.0,0.0,0.0
0.0,0.0,1.0,0.2,6.0,0.2,67.0,2.1,64,70,201,300,0.7,54.3,66.0,0.0,0.3,33.0,6,300,196,104,1.2,0.0,81.5,16.0,0.0,0.0
0.0,0.0,1.0,0.2,6.0,0.4,67.0,2.1,64,70,201,300,0.7,54.3,66.0,0.0,0.3,33.0,6,300,196,104,1.2,0.0,81.5,16.0,0.0,0.0
0.0,0.0,1.0,0.2,6.0,0.6,67.0,2.1,64,70,201,300,0.7,54.3,66.0,0.0,0.3,33.0,6,300,196,104,1.2,0.0,81.5,16.0,0.0,0.0
0.0,0.0,1.0,0.4,0.0,0.0,67.0,2.1,64,70,201,300,0.7,53.3,66.0,0.0,0.3,33.0,6,300,196,104,1.2,0.0,81.4,16.0,0.0,0.0
0.0,0.0,1.0,0.4,0.0,0.6,67.0,2.1,64,70,201,300,0.7,53.3,66.0,0.0,0.3,33.0,6,300,196,104,1.2,0.0,81.4,16.0,0.0,0.0
0.0,0.0,1.0,0.4,3.0,0.0,67.0,2.1,64,70,201,300,0.7,53.3,66.0,0.0,0.3,33.0,6,300,196,104,1.2,0.0,81.4,16.0,0.0,0.0
0.0,0.0,1.0,0.4,3.0,0.2,67.0,2.1,64,70,201,300,0.7,53.3,66.0,0.0,0.3,33.0,6,300,196,104,1.2,0.0,81.4,16.0,0.0,0.0
0.0,0.0,1.0,0.4,3.0,0.4,67.0,2.1,64,70,201,300,0.7,53.3,66.0,0.0,0.3,33.0,6,300,196,104,1.2,0.0,81.4,16.0,0.0,0.0
0.0,0.0,1.0,0.4,3.0,0.6,67.0,2.1,64,70,201,300,0.7,53.3,66.0,0.0,0.3,33.0,6,300,196,104,1.2,0.0,81.4,16.0,0.0,0.0
0.0,0.0,1.0,0.4,6.0,0.0,67.0,2.1,64,70,201,300,0.7,53.3,66.0,0.0,0.3,33.0,6,300,196,104,1.2,0.0,81.4,16.0,0.0,0.0
0.0,0.0,1.0,0.4,6.0,0.2,67.0,2.1,64,70,201,300,0.7,53.3,66.0,0.0,0.3,33.0,6,300,196,104,1.2,0.0,81.4,16.0,0.0,0.0
0.0,0.0,1.0,0.4,6.0,0.4,67.0,2.1,64,70,201,300,0.7,53.3,66.0,0.0,0.3,33.0,6,300,196,104,1.2,0.0,81.4,16.0,0.0,0.0
0.0,0.0,1.0,0.4,6.0,0.6,67.0,2.1,64,70,201,300,0.7,53.3,66.0,0.0,0.3,33.0,6,300,196,104,1.2,0.0,81.4,16.0,0.0,0.0
0.0,0.0,1.0,0.6,0.0,0.2,67.0,2.4,64,70,201,300,2.0,55.0,67.5,0.0,1.0,17.0,6,300,190,110,0.8,0.0,81.9,28.6,0.1,0.0
0.0,0.0,0.0,0.6,0.0,0.2,66.3,2.3,64,70,199,300,2.3,55.3,67.8,11.3,1.0,22.3,6,300,193,107,0.9,0.0,82.0,29.6,0.1,0.0
0.0,0.0,1.0,0.2,0.0,0.2,66.0,2.8,62,70,198,300,2.0,54.8,67.2,11.3,1.0,16.7,6,300,191,109,0.9,0.0,82.0,28.2,0.1,0.0
